0.138807 	 0.849119
0.15347 	 0.86582
0.138807 	 0.849119
0.170088 	 0.840256
0.376344 	 0.24656
0.124145 	 0.796512
0.185728 	 0.776018
0.086999 	 0.537433
0.130987 	 0.825341
0.0400782 	 0.146343
0.215054 	 0.576029
0.166178 	 0.850423
0.160313 	 0.860936
0.184751 	 0.781063
0.16911 	 0.84303
0.0782014 	 0.460596
0.130987 	 0.825341
0.750733 	 0.505257
0.177908 	 0.812662
0.13001 	 0.82167
0.154448 	 0.865615
0.129032 	 0.817847
0.172043 	 0.83425
0.143695 	 0.858788
0.15738 	 0.864012
0.15347 	 0.86582
0.111437 	 0.724958
0.16911 	 0.84303
0.168133 	 0.84565
0.375367 	 0.240027
0.176931 	 0.816623
0.155425 	 0.865245
0.123167 	 0.791811
0.136852 	 0.844121
0.135875 	 0.841383
0.1652 	 0.852574
0.138807 	 0.849119
0.136852 	 0.844121
0.164223 	 0.854567
0.139785 	 0.851377
0.0772239 	 0.451941
0.170088 	 0.840256
0.14174 	 0.855408
0.131965 	 0.828859
0.154448 	 0.865615
0.779081 	 0.559848
0.148583 	 0.864367
0.144673 	 0.860233
0.0684262 	 0.373963
0.1652 	 0.852574
0.214076 	 0.583841
0.13783 	 0.8467
0.771261 	 0.553361
0.125122 	 0.80107
0.116325 	 0.755065
0.469208 	 0.680358
0.182796 	 0.790765
0.182796 	 0.790765
0.202346 	 0.672613
0.00977517 	 0.00943279
0.139785 	 0.851377
0.136852 	 0.844121
0.127077 	 0.809753
0.152493 	 0.86586
0.139785 	 0.851377
0.456501 	 0.671771
0.247312 	 0.307973
0.162268 	 0.858073
0.492669 	 0.639643
0.127077 	 0.809753
0.127077 	 0.809753
0.483871 	 0.663217
0.15738 	 0.864012
0.753666 	 0.514716
0.12219 	 0.786969
0.12219 	 0.786969
0.1652 	 0.852574
0.139785 	 0.851377
0.159335 	 0.862124
0.136852 	 0.844121
0.212121 	 0.599303
0.107527 	 0.698767
0.164223 	 0.854567
0.129032 	 0.817847
0.171065 	 0.837329
0.164223 	 0.854567
0.116325 	 0.755065
0.139785 	 0.851377
0.139785 	 0.851377
0.134897 	 0.838487
0.103617 	 0.670874
0.14565 	 0.861514
0.166178 	 0.850423
0.162268 	 0.858073
0.142717 	 0.85718
0.151515 	 0.865735
0.139785 	 0.851377
0.106549 	 0.691947
0.147605 	 0.863581
0.236559 	 0.396749
0.353861 	 0.110436
0.124145 	 0.796512
0.132942 	 0.832224
0.155425 	 0.865245
0.139785 	 0.851377
0.127077 	 0.809753
0.148583 	 0.864367
0.14956 	 0.864989
0.497556 	 0.622564
0.171065 	 0.837329
0.215054 	 0.576029
0.851417 	 0.336986
0.158358 	 0.86315
0.124145 	 0.796512
0.15347 	 0.86582
0.0840665 	 0.512103
0.146628 	 0.86263
0.434018 	 0.60511
0.217986 	 0.552304
0.124145 	 0.796512
0.0928641 	 0.586799
0.183773 	 0.78598
0.139785 	 0.851377
0.1652 	 0.852574
0.155425 	 0.865245
0.0752688 	 0.434601
0.138807 	 0.849119
0.0918866 	 0.578713
0.166178 	 0.850423
0.116325 	 0.755065
0.127077 	 0.809753
0.388074 	 0.326941
0.139785 	 0.851377
0.151515 	 0.865735
0.136852 	 0.844121
0.128055 	 0.813874
0.128055 	 0.813874
0.136852 	 0.844121
0.143695 	 0.858788
0.495601 	 0.629722
0.407625 	 0.459674
0.15347 	 0.86582
0.376344 	 0.24656
0.13392 	 0.835433
0.172043 	 0.83425
0.138807 	 0.849119
0.12219 	 0.786969
0.136852 	 0.844121
0.402737 	 0.427526
0.136852 	 0.844121
0.127077 	 0.809753
0.0772239 	 0.451941
0.166178 	 0.850423
0.1261 	 0.805484
0.480938 	 0.668915
0.175953 	 0.820441
0.186706 	 0.770846
0.780059 	 0.560179
0.0977517 	 0.626213
0.403715 	 0.434038
0.159335 	 0.862124
0.779081 	 0.559848
0.154448 	 0.865615
0.180841 	 0.799935
0.155425 	 0.865245
0.462366 	 0.678454
0.139785 	 0.851377
0.203324 	 0.665628
0.0234604 	 0.052798
0.156403 	 0.864711
0.15347 	 0.86582
0.131965 	 0.828859
0.110459 	 0.718579
0.147605 	 0.863581
0.406647 	 0.453332
0.481916 	 0.667139
0.134897 	 0.838487
0.134897 	 0.838487
0.840665 	 0.393564
0.231672 	 0.437972
0.403715 	 0.434038
0.0234604 	 0.052798
0.968719 	 0.0341826
0.132942 	 0.832224
0.134897 	 0.838487
0.136852 	 0.844121
0.128055 	 0.813874
0.151515 	 0.865735
0.233627 	 0.421459
0.14956 	 0.864989
0.394917 	 0.374338
0.106549 	 0.691947
0.183773 	 0.78598
0.129032 	 0.817847
0.167155 	 0.848115
0.142717 	 0.85718
0.170088 	 0.840256
0.13001 	 0.82167
0.183773 	 0.78598
0.105572 	 0.685023
0.0957967 	 0.610663
0.461388 	 0.677662
0.755621 	 0.520568
0.182796 	 0.790765
0.481916 	 0.667139
0.465298 	 0.680049
0.15347 	 0.86582
0.138807 	 0.849119
0.15347 	 0.86582
0.144673 	 0.860233
0.150538 	 0.865444
0.128055 	 0.813874
0.139785 	 0.851377
0.123167 	 0.791811
0.0772239 	 0.451941
0.139785 	 0.851377
0.171065 	 0.837329
0.15347 	 0.86582
0.0772239 	 0.451941
0.138807 	 0.849119
0.216031 	 0.568167
0.12219 	 0.786969
0.461388 	 0.677662
0.0918866 	 0.578713
0.186706 	 0.770846
0.171065 	 0.837329
0.16911 	 0.84303
0.0948192 	 0.602778
0.166178 	 0.850423
0.471163 	 0.679734
0.134897 	 0.838487
0.0977517 	 0.626213
0.136852 	 0.844121
0.14174 	 0.855408
0.134897 	 0.838487
0.108504 	 0.705481
0.385142 	 0.306621
0.1652 	 0.852574
0.154448 	 0.865615
0.170088 	 0.840256
0.13392 	 0.835433
0.217009 	 0.560258
0.103617 	 0.670874
0.16911 	 0.84303
0.0782014 	 0.460596
0.155425 	 0.865245
0.480938 	 0.668915
0.138807 	 0.849119
0.138807 	 0.849119
0.432063 	 0.596492
0.209189 	 0.622045
0.030303 	 0.0864317
0.151515 	 0.865735
0.0821114 	 0.495038
0.130987 	 0.825341
0.171065 	 0.837329
0.125122 	 0.80107
0.16911 	 0.84303
0.154448 	 0.865615
0.482893 	 0.665239
0.0645161 	 0.33968
0.15347 	 0.86582
0.135875 	 0.841383
0.154448 	 0.865615
0.1652 	 0.852574
0.152493 	 0.86586
0.130987 	 0.825341
0.166178 	 0.850423
0.468231 	 0.680476
0.121212 	 0.781989
0.0909091 	 0.570565
0.113392 	 0.737365
0.152493 	 0.86586
0.183773 	 0.78598
0.0997067 	 0.641447
0.163245 	 0.8564
0.15738 	 0.864012
0.467253 	 0.680464
0.136852 	 0.844121
0.186706 	 0.770846
0.472141 	 0.679228
0.11437 	 0.743389
0.121212 	 0.781989
0.14565 	 0.861514
0.128055 	 0.813874
0.215054 	 0.576029
0.124145 	 0.796512
0.124145 	 0.796512
0.197458 	 0.706184
0.127077 	 0.809753
0.186706 	 0.770846
0.136852 	 0.844121
0.171065 	 0.837329
0.13783 	 0.8467
0.0371457 	 0.127031
0.855327 	 0.315675
0.160313 	 0.860936
0.1261 	 0.805484
0.168133 	 0.84565
0.127077 	 0.809753
0.186706 	 0.770846
0.125122 	 0.80107
0.14174 	 0.855408
0.150538 	 0.865444
0.127077 	 0.809753
0.159335 	 0.862124
0.123167 	 0.791811
0.155425 	 0.865245
0.136852 	 0.844121
0.0957967 	 0.610663
0.13392 	 0.835433
0.215054 	 0.576029
0.14565 	 0.861514
0.148583 	 0.864367
0.162268 	 0.858073
0.191593 	 0.743153
0.123167 	 0.791811
0.183773 	 0.78598
0.446725 	 0.650505
0.183773 	 0.78598
0.206256 	 0.644178
0.138807 	 0.849119
0.113392 	 0.737365
0.13783 	 0.8467
0.15347 	 0.86582
0.180841 	 0.799935
0.151515 	 0.865735
0.217009 	 0.560258
0.168133 	 0.84565
0.13392 	 0.835433
0.473118 	 0.678592
0.482893 	 0.665239
0.154448 	 0.865615
0.139785 	 0.851377
0.175953 	 0.820441
0.496579 	 0.626196
0.185728 	 0.776018
0.184751 	 0.781063
0.14565 	 0.861514
0.125122 	 0.80107
0.138807 	 0.849119
0.171065 	 0.837329
0.418377 	 0.525701
0.464321 	 0.679647
0.225806 	 0.487435
0.152493 	 0.86586
0.172043 	 0.83425
0.416422 	 0.514275
0.143695 	 0.858788
0.127077 	 0.809753
0.136852 	 0.844121
0.496579 	 0.626196
0.183773 	 0.78598
0.155425 	 0.865245
0.233627 	 0.421459
0.0948192 	 0.602778
0.138807 	 0.849119
0.170088 	 0.840256
0.40567 	 0.446944
0.139785 	 0.851377
0.186706 	 0.770846
0.159335 	 0.862124
0.247312 	 0.307973
0.765396 	 0.544083
0.13392 	 0.835433
0.155425 	 0.865245
0.200391 	 0.68632
0.13001 	 0.82167
0.134897 	 0.838487
0.139785 	 0.851377
0.170088 	 0.840256
0.144673 	 0.860233
0.136852 	 0.844121
0.14174 	 0.855408
0.134897 	 0.838487
0.139785 	 0.851377
0.0987292 	 0.633871
0.147605 	 0.863581
0.115347 	 0.749289
0.142717 	 0.85718
0.186706 	 0.770846
0.143695 	 0.858788
0.166178 	 0.850423
0.156403 	 0.864711
0.139785 	 0.851377
0.135875 	 0.841383
0.121212 	 0.781989
0.128055 	 0.813874
0.128055 	 0.813874
